ID,category,amount,gender,zip,lat,long,city_pop,job,merch_lat,merch_long,is_fraud
1352,misc_pos,4.79,F,97476,42.825,-124.4409,217,Retail merchandiser,42.285593,-123.500712,0
1353,gas_transport,68.78,M,41836,37.2692,-82.9161,798,Facilities manager,37.336235,-82.25008,0
1354,grocery_net,46.72,M,56152,44.2378,-95.2739,1507,Land/geomatics surveyor,44.784193,-94.875331,0
1355,food_dining,75.36,F,37932,35.9335,-84.1481,391389,"Designer, industrial/product",35.207848,-85.068689,0
1356,home,4.96,F,78113,28.9814,-98.0156,2435,"Engineer, mining",28.47707,-97.402525,0
1357,kids_pets,61.21,F,19149,40.0369,-75.0664,1526206,Structural engineer,40.374335,-74.233549,0
1358,entertainment,25.59,M,81005,38.2352,-104.66,151815,Further education lecturer,37.574005,-105.534188,0
1359,shopping_net,649.57,F,6365,41.5224,-71.9934,4720,Broadcast presenter,41.763854,-72.421789,0
1360,personal_care,122.97,F,52535,40.8626,-91.9534,888,Camera operator,40.669775,-92.308499,0
1361,misc_net,2.52,M,93529,37.7773,-119.0825,633,Health service manager,38.493517,-119.462195,0
1362,personal_care,15.16,F,28659,36.2017,-81.1286,21134,Dispensing optician,36.123126,-80.403788,0
1363,travel,9.42,F,70774,30.2385,-90.8435,10076,"Surveyor, rural practice",29.920644,-91.329488,0
1364,home,22.05,M,54229,44.5592,-87.8235,4306,Art therapist,44.784086,-87.915376,0
1365,health_fitness,91.52,M,16858,41.0001,-78.2357,3688,Advice worker,41.641949,-78.843094,0
1366,home,40.11,M,55001,44.8696,-92.8234,2916,Barrister's clerk,44.447116,-92.098903,0
1367,misc_net,19.5,F,70732,30.6576,-91.6264,1178,Community education officer,30.243906,-90.812662,0
1368,health_fitness,74.71,M,40914,37.1046,-83.5706,467,"Psychologist, forensic",36.278782,-83.538619,0
1369,personal_care,14.17,M,83120,43.0172,-111.0292,471,"Education officer, museum",42.176061,-111.022784,0
1370,home,82.31,M,62424,39.0319,-88.4074,2092,"Psychologist, clinical",39.579441,-87.919082,0
1371,kids_pets,9.1,F,31563,31.6489,-82.1982,1324,"Engineer, technical sales",31.121841,-81.71206,0
1372,home,95.25,F,76626,32.0758,-96.701,1563,Financial adviser,31.115855,-96.373777,0
1373,food_dining,58.21,F,19149,40.0369,-75.0664,1526206,Structural engineer,40.373682,-75.29145,0
1374,travel,9.57,F,32323,29.8826,-84.5964,217,Television production assistant,29.761415,-84.053295,0
1375,home,71.3,F,43330,40.813,-83.4196,118,Private music teacher,40.554187,-83.690924,0
1376,home,15.65,M,6444,41.7918,-72.7188,370,Health service manager,40.948035,-73.130605,0
1377,grocery_net,32.25,F,46346,41.4802,-86.6919,1423,"Psychologist, forensic",41.022776,-86.257419,0
1378,personal_care,98.5,M,52576,41.2001,-92.1354,568,Commercial horticulturist,41.965867,-92.281366,0
1379,grocery_pos,77.37,F,54487,45.4963,-89.7273,9594,Seismic interpreter,44.915232,-90.360626,0
1380,gas_transport,53.84,F,97441,43.7857,-124.1437,260,"Engineer, maintenance",43.703792,-123.237251,0
1381,entertainment,73.89,F,13304,43.2237,-75.1612,1684,IT trainer,42.535254,-74.369943,0
1382,misc_pos,496.6,F,20687,38.0828,-76.3477,313,Insurance underwriter,37.334302,-76.400092,0
1383,kids_pets,205.49,F,97383,44.8021,-122.7624,9587,"Engineer, biomedical",44.314602,-122.290141,0
1384,grocery_pos,90.72,M,51632,40.7491,-95.038,7297,IT trainer,39.97326,-94.672686,0
1385,grocery_pos,193.22,F,33510,27.9551,-82.2966,79613,Environmental consultant,27.742192,-83.182942,0
1386,entertainment,132.86,F,91321,34.3795,-118.523,34882,Health physicist,34.186295,-118.572722,0
1387,health_fitness,58.33,M,35229,33.4629,-86.7904,493806,Musician,32.691573,-87.115093,0
1388,home,11.61,M,24236,36.6403,-81.7776,3085,Land/geomatics surveyor,35.943011,-82.722461,0
1389,shopping_pos,9.41,M,14445,43.1128,-77.4906,8019,Retail buyer,43.166853,-76.976197,0
1390,misc_net,3.62,F,29911,32.9413,-81.1807,1725,Social researcher,32.219775,-81.459237,0
1391,food_dining,70.46,M,28423,34.3091,-78.3372,2290,"Engineer, biomedical",33.404358,-78.516673,0
1392,entertainment,50.26,F,62939,37.575,-88.9655,3119,"Teacher, secondary school",36.73057,-88.774629,0
1393,gas_transport,89.07,F,76631,31.9907,-96.9837,522,Commercial/residential surveyor,31.83064,-97.431786,0
1394,entertainment,46.2,M,96037,41.5403,-122.9366,308,Call centre manager,40.573495,-122.871796,0
1395,home,29.56,F,62023,39.1118,-89.7855,91,Materials engineer,38.329463,-90.598943,0
1396,gas_transport,69.93,F,36617,30.7145,-88.0918,270712,"Surveyor, land/geomatics",30.692593,-88.128937,0
1397,travel,6.69,M,28117,35.584,-80.8685,69793,Control and instrumentation engineer,35.681688,-80.355013,0
1398,kids_pets,60.88,M,91206,34.1556,-118.2322,172817,Advertising account planner,34.967964,-117.715141,0
1399,health_fitness,431.61,M,67584,38.6411,-100.138,269,Product/process development scientist,38.404932,-100.290055,0
1400,misc_pos,9.19,F,63867,36.7154,-89.6287,1019,Aeronautical engineer,35.873601,-90.209839,0
1401,kids_pets,16,M,65354,38.6547,-92.8929,628,"Radiographer, diagnostic",39.382965,-92.036736,0
1402,gas_transport,109.18,M,16314,41.5205,-80.0573,5507,Retail merchandiser,41.234481,-80.437996,0
1403,personal_care,9.1,F,41810,37.1788,-82.695,502,Chief Financial Officer,36.412841,-82.982033,0
1404,shopping_pos,128.32,M,5486,44.64,-73.3113,1654,Transport planner,43.873267,-74.263237,0
1405,shopping_pos,130.01,M,31042,32.8088,-83.174,1841,Film/video editor,33.162097,-84.124982,0
1406,grocery_pos,168.97,F,24070,37.3696,-80.1284,1363,Equality and diversity officer,37.707516,-81.101606,0
1407,misc_net,100.53,M,76366,33.6751,-98.6576,2317,Chief Technology Officer,33.736157,-99.277216,0
1408,health_fitness,71.22,M,72524,35.8184,-91.3375,376,"Designer, ceramics/pottery",35.066131,-91.578166,0
1409,shopping_pos,1.5,F,14120,43.0498,-78.851,45100,Ambulance person,43.27422,-79.204667,0
1410,misc_pos,38.35,M,45698,39.283,-82.3977,341,Accounting technician,40.141452,-82.754751,0
1411,shopping_net,79.98,M,82514,43.0048,-108.8964,1645,Freight forwarder,42.632792,-108.272271,0
1412,shopping_pos,151.09,M,82514,43.0048,-108.8964,1645,Freight forwarder,42.112213,-109.606681,0
1413,kids_pets,90.66,M,12534,42.247,-73.7552,17867,Travel agency manager,42.395938,-73.260451,0
1414,misc_pos,8.83,F,36749,32.5104,-86.8138,1089,Materials engineer,33.219415,-86.473609,0
1415,kids_pets,77.76,F,64058,39.1412,-94.3515,123373,"Engineer, production",39.227591,-94.208495,0
1416,shopping_pos,8.9,F,61454,40.6761,-91.0391,725,Environmental consultant,39.932726,-90.432022,0
1417,misc_pos,1.31,F,94971,38.2427,-122.9145,337,Occupational psychologist,38.614934,-122.567209,0
1418,health_fitness,10.9,F,64726,38.5319,-93.9221,467,Agricultural consultant,38.124959,-93.865755,0
1419,home,31.99,F,7060,40.6152,-74.415,71485,Leisure centre manager,41.601437,-73.50641,0
1420,gas_transport,61.78,F,97014,45.671,-121.8686,1288,Barrister,45.214067,-121.6775,0
1421,home,69.66,M,76445,32.2819,-98.5673,407,Clothing/textile technologist,32.538688,-98.580216,0
1422,gas_transport,51.86,M,4287,44.0575,-69.9656,3224,"Engineer, electronics",44.09129,-70.610588,0
1423,home,20.28,M,63010,38.4305,-90.387,35439,Land/geomatics surveyor,38.926091,-90.950518,0
1424,kids_pets,84.89,F,15432,40.1151,-79.8627,427,Mining engineer,39.193994,-80.637375,0
1425,home,152.52,M,59542,48.8328,-108.3961,192,Further education lecturer,48.766641,-109.182606,0
1426,home,29.38,F,40170,37.9048,-86.524,344,Chartered public finance accountant,37.964007,-86.022301,0
1427,entertainment,41.42,F,14120,43.0498,-78.851,45100,Ambulance person,43.048841,-78.349968,0
1428,kids_pets,179.13,F,37663,36.4715,-82.4834,87124,Warden/ranger,36.533289,-82.476052,0
1429,food_dining,54.31,F,95453,39.047,-122.9328,11256,Podiatrist,40.036416,-122.398957,0
1430,shopping_pos,1.82,M,4287,44.0575,-69.9656,3224,"Engineer, electronics",44.948608,-69.940395,0
1431,shopping_net,106.29,F,22046,38.8856,-77.1802,116155,Chartered accountant,38.814186,-76.665776,0
1432,food_dining,49.52,M,6444,41.7918,-72.7188,370,Health service manager,42.706556,-72.899746,0
1433,food_dining,132.06,M,42211,36.802,-87.8286,13422,Commissioning editor,37.799833,-87.000311,0
1434,grocery_net,57.74,M,8323,39.4055,-75.3209,804,Insurance risk surveyor,40.101858,-75.890829,0
1435,shopping_pos,8.24,F,61454,40.6761,-91.0391,725,Environmental consultant,39.88348,-90.380469,0
1436,shopping_pos,6.59,M,79252,34.2956,-99.7494,3202,"Librarian, public",35.094198,-99.698652,0
1437,personal_care,10.39,M,44223,41.1464,-81.5107,47772,Equities trader,41.242336,-80.597648,0
1438,home,52.56,F,57374,43.7557,-97.5936,343,"Development worker, international aid",43.284936,-97.590326,0
1439,food_dining,131.52,F,23850,37.1349,-77.7364,1051,Chief Operating Officer,36.53914,-78.578141,0
1440,kids_pets,38.18,M,68641,41.6964,-96.9858,1063,Research scientist (maths),41.20769,-97.092811,0
1441,shopping_pos,7.54,M,44223,41.1464,-81.5107,47772,Equities trader,41.858586,-80.699704,0
1442,shopping_net,366.19,F,72059,35.1791,-91.2594,37,"Lecturer, further education",34.673241,-90.7246,0
1443,food_dining,40.61,M,50421,42.8511,-93.62,3032,Community pharmacist,43.457447,-93.97781,0
1444,health_fitness,22.56,F,82221,41.6423,-104.1974,635,Product/process development scientist,41.78436,-104.99417,1
1445,entertainment,19.47,F,63131,38.6171,-90.4504,927396,Occupational hygienist,39.004812,-91.017933,0
1446,shopping_pos,8.67,M,70062,29.9912,-90.2479,68211,"Engineer, petroleum",30.605562,-91.124588,0
1447,misc_net,129.25,M,40077,38.4921,-85.4524,564,Pensions consultant,38.102617,-86.094198,0
1448,shopping_pos,385.6,M,59542,48.8328,-108.3961,192,Further education lecturer,49.224115,-107.955426,0
1449,health_fitness,11.91,F,84540,38.9999,-109.615,46,"Surveyor, minerals",39.298,-109.101299,0
1450,shopping_net,16.2,M,12575,41.4575,-74.1659,2258,Building surveyor,42.129214,-74.663654,0
1451,grocery_pos,89.31,F,29809,33.413,-81.69,2206,Biomedical scientist,34.012638,-81.964142,0
1452,home,137.94,F,28405,34.2651,-77.867,186140,English as a second language teacher,33.330669,-77.997194,0
1453,home,46.98,M,49621,44.8605,-85.8138,3096,"Social research officer, government",45.669144,-86.381521,0
1454,gas_transport,70.94,F,12419,41.8467,-74.1038,722,Comptroller,41.477257,-74.02343,0
1455,grocery_net,65.45,F,92585,33.7467,-117.1721,54287,"Designer, exhibition/display",34.66124,-117.358496,0
1456,food_dining,48.61,F,33967,26.4722,-81.8122,224256,Paramedic,26.183884,-80.824981,0
1457,gas_transport,60.33,M,78248,29.5894,-98.5201,1595797,Exhibition designer,29.255527,-98.856829,0
1458,kids_pets,73.46,F,59448,48.2777,-112.8456,743,Water engineer,48.833502,-112.959004,0
1459,misc_pos,16.4,F,39653,31.4285,-90.8578,2799,"Therapist, horticultural",31.953908,-91.526122,0
1460,personal_care,44.86,M,68973,40.4591,-98.5551,463,"Nurse, mental health",40.27431,-97.941031,0
1461,personal_care,4.93,F,29819,34.0326,-82.2027,1523,Research scientist (physical sciences),33.164769,-81.402862,0
1462,misc_net,7.53,F,12986,44.232,-74.4905,6120,Chartered loss adjuster,44.98555,-75.098918,0
1463,misc_pos,233.5,M,33404,26.7832,-80.0638,459921,"Administrator, arts",26.719024,-80.187628,0
1464,misc_pos,3.57,F,58531,47.5196,-101.2332,307,Make,48.373765,-100.270608,0
1465,home,77.23,M,64659,39.7795,-93.3014,964,Tourist information centre manager,39.02751,-94.295221,0
1466,shopping_pos,44.83,F,17058,40.5553,-77.4001,1909,Mining engineer,40.432305,-76.834278,0
1467,shopping_pos,9.44,F,24070,37.3696,-80.1284,1363,Equality and diversity officer,37.523078,-80.81623,0
1468,grocery_pos,158.88,M,51453,42.2619,-94.5566,695,Administrator,41.96829,-93.64743,0
1469,kids_pets,10.17,F,23850,37.1349,-77.7364,1051,Chief Operating Officer,37.691736,-77.613307,0
1470,misc_pos,31,M,12460,42.4069,-74.1528,277,Glass blower/designer,42.500727,-74.877134,0
1471,health_fitness,70,M,51003,42.9782,-96.0173,1700,"Engineer, land",42.994897,-95.60676,0
1472,personal_care,83.1,M,67584,38.6411,-100.138,269,Product/process development scientist,39.199525,-100.63092,0
1473,shopping_pos,131.6,M,76445,32.2819,-98.5673,407,Clothing/textile technologist,31.742311,-97.657385,0
1474,misc_net,693.9,F,33872,27.4703,-81.4872,50835,Environmental consultant,26.825235,-81.34378,0
1475,entertainment,143.11,F,61830,39.9972,-88.6962,478,Landscape architect,40.517008,-88.514788,0
1476,grocery_pos,79.34,F,45622,39.3543,-82.503,321,"Copywriter, advertising",39.775041,-83.194515,0
1477,food_dining,13.37,F,97014,45.671,-121.8686,1288,Barrister,45.092835,-121.196163,0
1478,misc_pos,8.83,F,90403,34.0287,-118.4924,92043,"Civil engineer, contracting",33.112534,-117.847522,0
1479,shopping_net,5.01,F,85253,33.5494,-111.9565,17047,Building surveyor,32.640806,-111.45981,0
1480,misc_net,39.59,F,49259,42.3703,-84.2485,2523,Geophysicist/field seismologist,42.757632,-84.288209,0
1481,kids_pets,80.13,F,76834,31.8287,-99.427,5908,Radio producer,32.77893,-100.361027,0
1482,gas_transport,68.39,M,60072,42.4048,-88.3054,928,Outdoor activities/education manager,41.566154,-88.607523,0
1483,entertainment,6.5,F,25442,39.3716,-77.8229,1925,Systems developer,38.819157,-78.494469,0
1484,misc_pos,32.84,M,82514,43.0048,-108.8964,1645,Freight forwarder,42.588342,-108.757886,0
1485,grocery_pos,113.58,M,74633,36.6966,-96.7869,471,Sub,36.05105,-96.261887,0
1486,gas_transport,71.37,F,99323,46.1966,-118.9017,3684,Musician,46.500573,-119.086929,0
1487,gas_transport,51.94,M,52572,40.6866,-92.6833,1132,Probation officer,40.121379,-92.584176,0
1488,travel,5.07,F,28405,34.2651,-77.867,186140,English as a second language teacher,33.684125,-77.275699,0
1489,kids_pets,39.27,M,62888,38.138,-89.2231,2135,"Development worker, community",37.555976,-89.144457,0
1490,grocery_pos,180.78,F,33872,27.4703,-81.4872,50835,Environmental consultant,28.152945,-80.919027,0
1491,health_fitness,91.01,M,51453,42.2619,-94.5566,695,Administrator,43.153783,-94.312725,0
1492,health_fitness,47.27,F,44412,41.0935,-81.0425,2644,"Engineer, biomedical",41.837651,-80.485065,0
1493,kids_pets,24.33,M,71960,34.4596,-93.6743,1383,Magazine features editor,33.732694,-93.501839,0
1494,kids_pets,33.75,M,38922,33.9215,-89.6782,3451,Financial trader,33.331695,-90.545985,0
1495,personal_care,41,F,48438,42.9147,-83.4845,6951,Learning disability nurse,42.279601,-82.688439,0
1496,kids_pets,44.68,M,74633,36.6966,-96.7869,471,Sub,35.75687,-96.709865,0
1497,shopping_pos,472.59,F,28654,36.0788,-81.1781,3495,"Psychologist, counselling",36.514541,-80.751063,0
1498,entertainment,18.64,M,89319,39.3426,-114.8859,450,Interpreter,38.911046,-115.655031,0
1499,home,16.49,F,33510,27.9551,-82.2966,79613,Environmental consultant,27.501346,-81.887354,0
1500,personal_care,137.73,F,61454,40.6761,-91.0391,725,Environmental consultant,39.827575,-91.654654,0
1501,gas_transport,97.09,M,52572,40.6866,-92.6833,1132,Probation officer,40.305655,-92.174404,0
1502,travel,7.57,M,16421,42.1767,-79.9416,2518,Event organiser,42.047645,-79.527906,0
1503,grocery_net,22.76,M,43321,40.4971,-82.8342,267,Facilities manager,41.399887,-83.054877,0
1504,entertainment,34.01,M,35776,34.6689,-86.2296,3395,"Editor, commissioning",34.772503,-86.831345,0
1505,shopping_pos,4.06,F,75703,32.2768,-95.3031,144160,Sports development officer,31.477349,-95.346772,0
1506,shopping_pos,278.04,M,7208,40.6747,-74.2239,124967,Operational researcher,39.718838,-73.540019,0
1507,health_fitness,77.33,M,73754,36.385,-98.0727,1078,Podiatrist,37.282387,-98.060863,0
1508,entertainment,10.49,F,62262,38.9311,-89.2463,1810,Race relations officer,39.282665,-90.105892,0
1509,health_fitness,111.84,F,62935,37.8274,-88.6235,1943,"Restaurant manager, fast food",38.145632,-88.481606,0
1510,health_fitness,75.83,M,5654,44.1554,-72.4847,970,Agricultural consultant,44.962231,-71.872413,0
1511,home,11.32,F,73564,34.847,-98.9836,551,Amenity horticulturist,35.112831,-99.106965,0
1512,gas_transport,69.06,M,83252,42.1808,-112.262,4154,Nature conservation officer,42.332688,-111.635418,0
1513,grocery_pos,81.46,F,75661,32.6205,-94.2,2807,Chiropodist,32.590398,-95.192575,0
1514,health_fitness,74.1,M,54726,44.9437,-91.0294,1690,IT trainer,44.772979,-91.414439,0
1515,shopping_pos,6.38,M,80824,39.6171,-102.4776,207,Network engineer,39.315284,-101.704647,0
1516,personal_care,7.73,M,29455,32.8357,-79.8217,20478,Materials engineer,32.212495,-79.54519,0
1517,misc_net,3.23,M,90650,33.9056,-118.0818,105549,Firefighter,34.772249,-117.794706,0
1518,health_fitness,70.76,F,33510,27.9551,-82.2966,79613,Environmental consultant,26.95874,-82.29809,0
1519,gas_transport,61.04,M,52572,40.6866,-92.6833,1132,Probation officer,40.559915,-93.088054,0
1520,personal_care,38.77,F,39840,31.7706,-84.7936,5726,Fitness centre manager,31.592603,-85.070128,0
1521,kids_pets,11.87,M,21750,39.6991,-78.1762,3766,Press photographer,40.359168,-78.039411,0
1522,grocery_pos,70.82,M,13811,42.2281,-76.1625,4354,Further education lecturer,42.429741,-75.325354,0
1523,personal_care,48.12,F,54981,44.3481,-89.1101,15426,"Engineer, civil (contracting)",45.035662,-90.027178,0
1524,gas_transport,74.56,F,75092,33.6372,-96.6184,46563,Systems developer,34.284544,-97.417985,0
1525,misc_pos,2.74,M,70062,29.9912,-90.2479,68211,"Engineer, petroleum",29.276178,-90.777309,0
1526,shopping_net,131.23,M,40077,38.4921,-85.4524,564,Pensions consultant,38.301652,-84.557318,0
1527,personal_care,2.75,F,98836,47.4852,-120.4158,584,Medical technical officer,47.319967,-120.385281,0
1528,shopping_pos,54.94,F,76665,31.929,-97.6443,2526,Phytotherapist,31.995991,-98.250552,0
1529,grocery_net,27.1,F,37932,35.9335,-84.1481,391389,"Designer, industrial/product",35.678654,-83.621083,0
1530,home,150.43,F,28073,35.1836,-81.4552,5621,Toxicologist,35.14643,-81.499399,0
1531,gas_transport,55.15,F,76678,31.6591,-96.8094,263,Barrister,31.634122,-96.182973,0
1532,grocery_pos,123.19,F,7980,40.6774,-74.4968,2307,Science writer,40.847871,-73.860492,0
1533,home,2.01,F,64874,36.7651,-94.0492,760,Production manager,37.539077,-95.001102,0
1534,entertainment,1.8,M,48088,42.5164,-82.9832,134056,"Doctor, hospital",43.063088,-83.539508,0
1535,health_fitness,125.02,M,35022,33.3224,-86.9657,71463,Radio broadcast assistant,33.131399,-87.168325,0
1536,shopping_net,11.82,F,32442,30.7148,-85.021,3699,Art gallery manager,30.928716,-85.637964,0
1537,personal_care,10.01,M,4364,44.3229,-69.9576,6025,Advertising account planner,45.122578,-70.919097,0
1538,kids_pets,3.58,F,68950,40.4542,-98.6538,331,Telecommunications researcher,39.70153,-98.697482,0
1539,home,16.19,F,72047,35.2087,-92.2123,969,"Physicist, medical",36.101087,-92.212712,0
1540,shopping_pos,52.38,F,71854,33.431,-93.8765,36438,Surgeon,33.216499,-94.519898,0
1541,grocery_net,66.7,F,43102,39.6251,-82.7552,4512,Farm manager,40.37184,-82.518521,0
1542,kids_pets,44.68,M,77971,28.7724,-96.4793,911,Archaeologist,28.620655,-96.607993,0
1543,misc_net,1.18,F,97107,45.5197,-123.8761,1530,Colour technologist,46.072718,-124.837921,0
1544,home,90.71,M,24433,38.4207,-79.4629,99,Dance movement psychotherapist,38.924444,-79.473909,0
1545,gas_transport,79.11,F,79759,31.8599,-102.7413,23,Cytogeneticist,32.088276,-103.595881,0
1546,grocery_pos,109.34,F,96103,39.8127,-120.6405,1725,Chartered legal executive (England and Wales),40.005713,-120.165082,0
1547,shopping_pos,29.69,F,31605,30.946,-83.2474,94325,Educational psychologist,30.886447,-83.451329,0
1548,misc_pos,8.11,M,35022,33.3224,-86.9657,71463,Radio broadcast assistant,33.242943,-86.927605,0
1549,home,94.73,M,71762,33.3398,-92.7442,2501,Financial adviser,33.591552,-92.923778,0
